,Unnamed: 0,education,industry,Payroll,Emp,year,sex,state,Average_pay
103,319,Less Than High School,Manufacturing,102984474,15660,2005,Female,Indiana,6576.28
104,320,High School Gradute,Manufacturing,513436184,65338,2005,Female,Indiana,7858.16
105,321,Some College,Manufacturing,502141875,52830,2005,Female,Indiana,9504.86
106,322,Advanced Degree,Manufacturing,386083388,26356,2005,Female,Indiana,14648.79
107,323,Unavalble,Manufacturing,68852789,12886,2005,Female,Indiana,5343.22
108,336,All Education Categories,Retail Trade,1061932057,151664,2005,Male,Indiana,7001.87
109,337,Less Than High School,Retail Trade,90723826,15329,2005,Male,Indiana,5918.44
110,338,High School Gradute,Retail Trade,339060546,45759,2005,Male,Indiana,7409.7
111,339,Some College,Retail Trade,300712931,34497,2005,Male,Indiana,8717.07
112,340,Advanced Degree,Retail Trade,211022573,16950,2005,Male,Indiana,12449.71
113,341,Unavalble,Retail Trade,120412180,39128,2005,Male,Indiana,3077.39
114,342,All Education Categories,Retail Trade,706211638,176978,2005,Female,Indiana,3990.39
115,343,Less Than High School,Retail Trade,59866048,16261,2005,Female,Indiana,3681.57
116,344,High School Gradute,Retail Trade,251436295,58814,2005,Female,Indiana,4275.11
117,345,Some College,Retail Trade,193397641,40427,2005,Female,Indiana,4783.87
118,346,Advanced Degree,Retail Trade,99431375,15507,2005,Female,Indiana,6412.03
119,347,Unavalble,Retail Trade,102080279,45969,2005,Female,Indiana,2220.63
120,372,All Education Categories,Finance and Insurance,708864855,30869,2005,Male,Indiana,22963.65
121,373,Less Than High School,Finance and Insurance,10806083,1022,2005,Male,Indiana,10573.47
122,374,High School Gradute,Finance and Insurance,65073862,4721,2005,Male,Indiana,13783.91
123,375,Some College,Finance and Insurance,137014062,7569,2005,Male,Indiana,18102.0
124,376,Advanced Degree,Finance and Insurance,482831678,15489,2005,Male,Indiana,31172.55
125,377,Unavalble,Finance and Insurance,13139171,2067,2005,Male,Indiana,6356.64
126,378,All Education Categories,Finance and Insurance,636535958,68450,2005,Female,Indiana,9299.28
127,379,Less Than High School,Finance and Insurance,13196883,2116,2005,Female,Indiana,6236.71
128,380,High School Gradute,Finance and Insurance,119915876,16465,2005,Female,Indiana,7283.08
129,381,Some College,Finance and Insurance,186725283,21120,2005,Female,Indiana,8841.16
130,382,Advanced Degree,Finance and Insurance,283864643,22013,2005,Female,Indiana,12895.32
131,383,Unavalble,Finance and Insurance,32833273,6736,2005,Female,Indiana,4874.3
132,432,All Education Categories,Educational Services,840288352,80131,2005,Male,Indiana,10486.43
133,433,Less Than High School,Educational Services,23827453,3726,2005,Male,Indiana,6394.91
134,434,High School Gradute,Educational Services,120978931,15156,2005,Male,Indiana,7982.25
135,435,Some College,Educational Services,188653061,19606,2005,Male,Indiana,9622.21
